id,platform,name,author,influence_rating,confidence,needs_enrichment,category,time_slice,url
528,cloud.google.com,什么是AI 智能体？定义、应用场景和类型 - Google Cloud,cloud.google.com,unknown,medium,True,self_evolving_agent,2026-05,https://cloud.google.com/discover/what-are-ai-agents?hl=zh-CN
529,cloud.tencent.cn,吴恩达：AI 智能体工作流-腾讯云开发者社区-腾讯云,cloud.tencent.cn,unknown,medium,True,agent_discussion_resource,2026-05,https://cloud.tencent.cn/developer/article/2420850
530,co-r-e.com,Agent Workflow Optimization: How Meta-tools Can Cut Your LLM Agent Costs by 12%,co-r-e.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://co-r-e.com/method/agent-workflow-optimization
531,contextual.ai,Demystifying Agent Memory | Contextual AI,contextual.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://contextual.ai/blog/demystifying-agent-memory
532,daiwk.net,5.llm_agentic - collections,daiwk.net,unknown,medium,True,agent_discussion_resource,2026-05,https://www.daiwk.net/5.llm_agentic
533,datawhalechina.github.io,AI Agent 与工具调用| Easy-Vibe 教程,datawhalechina.github.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://datawhalechina.github.io/easy-vibe/zh-cn/appendix/8-artificial-intelligence/ai-agents.html
534,developer.volcengine.com,LLM之Agent（四十）｜AI Agents（九）：Agentic Memory介绍 - 文章 - 开发者社区 - 火山引擎,developer.volcengine.com,unknown,medium,True,agent_framework,2026-05,https://developer.volcengine.com/articles/7584046616881938459
535,developersdigest.tech,Self-Improving AI Agents: Building Systems That Learn From Their Mistakes - Developers Digest,developersdigest.tech,unknown,medium,True,self_evolving_agent,2026-05,https://www.developersdigest.tech/blog/self-improving-ai-agents
536,digitalhabitats.global,Reflexion: an autonomous agent with dynamic memory and self-reflection – Digital Habitats,digitalhabitats.global,unknown,medium,True,tutorial_or_implementation,2026-05,https://digitalhabitats.global/blogs/digital-thoughts/reflexion-an-autonomous-agent-with-dynamic-memory-and-self-reflection
537,docs.ag2.ai,Intelligent Agent Handoffs: Routing Control in Multi-Agent Systems with AG2 - AG2,docs.ag2.ai,unknown,medium,True,evaluation_benchmark,2026-05,https://docs.ag2.ai/latest/docs/blog/2026/03/05/Intelligent-Agent-Handoffs/
538,docs.bswen.com,Build a Self-Evolving AI Coding Agent in Rust That Improves Itself | BSWEN,docs.bswen.com,unknown,medium,True,self_evolving_agent,2026-03,https://docs.bswen.com/blog/2026-03-05-self-evolving-ai-agent/
539,docs.bswen.com,How to Build a Reflection and Meditation System for AI Agents: A Complete Guide | BSWEN,docs.bswen.com,unknown,medium,True,tutorial_or_implementation,2026-03,https://docs.bswen.com/blog/2026-03-13-ai-agent-reflection-system
540,docs.feishu.cn,"AI Agent万字长文总结：规划, 工具, 执行, 记忆 - 飞书文档",docs.feishu.cn,unknown,medium,True,agent_framework,2026-05,https://docs.feishu.cn/article/wiki/Y5vwwkyc2iDfunkNrVgcyfERnNe
541,docs.feishu.cn,综述：探索基于大型语言模型的智能体：定义、方法与前景 - 飞书文档,docs.feishu.cn,unknown,medium,True,agent_framework,2026-05,https://docs.feishu.cn/article/wiki/Ms10w3VufiBel3kXwDJcq2zxnue
542,eadst.com,Self-Evolving AI Agents：自我进化智能体研究全景综述| 东毅居士,eadst.com,unknown,medium,True,self_evolving_agent,2026-05,http://eadst.com/blog/313
543,emergentmind.com,AgentEvolver: Autonomous Self-Evolving Agents,emergentmind.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.emergentmind.com/topics/agentevolver
544,fanyamin.com,Walter Fan's Blog – AI Agent 为什么会越用越懂你？从 OpenClaw 的“养龙虾”聊起,fanyamin.com,unknown,medium,True,self_evolving_agent,2026-04,https://www.fanyamin.com/2026-04-01-openclaw-agent-self-evolution.html
545,focus.zhuanzhi.ai,大模型如何迭代？北大等《大型语言模型自我进化》综述 - 专知VIP,focus.zhuanzhi.ai,unknown,medium,True,self_evolving_agent,2026-05,https://focus.zhuanzhi.ai/vip/7d2dfc0c0ca19d68a1a1107f39a326d5
546,frontend.modal.com,Open-source AI agents,frontend.modal.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://frontend.modal.com/blog/open-ai-agents
547,gair-nlp.github.io,[PDF] 大模型智能体与群体智能迎接智能的第二次涌现,gair-nlp.github.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://gair-nlp.github.io/cs2916/assets/files/agent_zhiyuan_liu-535b20074c48df4f9b781d2d673b0702.pdf
548,github.blog,Improving token efficiency in GitHub Agentic Workflows - The GitHub Blog,github.blog,unknown,medium,True,agent_discussion_resource,2026-05,https://github.blog/ai-and-ml/github-copilot/improving-token-efficiency-in-github-agentic-workflows/
549,github.langchain.ac.cn,如何在自定义 Agent 中使用记忆工具 - LangChain 教程,github.langchain.ac.cn,unknown,medium,True,tutorial_or_implementation,2026-05,https://github.langchain.ac.cn/langmem/guides/use_tools_in_custom_agent
550,gptbots.ai,【详解】什么是智能体工作流（Agentic Workflow） - GPTBots.ai,gptbots.ai,unknown,medium,True,agent_discussion_resource,2026-05,https://www.gptbots.ai/zh_CN/blog/agentic-workflows-examples
551,h3c.com,AI Agent技术栈���解：从“LLM大脑”到“自主规划与执行” - H3C,h3c.com,unknown,medium,True,agent_discussion_resource,2026-05,https://www.h3c.com/cn/d_202604/2832720_233453_0.htm
552,heyuan110.com,用Python 从零构建AI 编程Agent（完整实战教程）,heyuan110.com,unknown,medium,True,self_evolving_agent,2026-03,https://www.heyuan110.com/zh/posts/ai/2026-03-07-build-ai-agent-python/
553,hub.baai.ac.cn,Agent Memory（下）：工作记忆折叠、会话档案化与记忆演化,hub.baai.ac.cn,unknown,medium,True,agent_discussion_resource,2026-05,https://hub.baai.ac.cn/view/52036
554,hub.baai.ac.cn,GPT-5点赞！八大顶尖机构发布「自进化智能体」全面综述,hub.baai.ac.cn,unknown,medium,True,self_evolving_agent,2026-05,https://hub.baai.ac.cn/view/48339
555,hub.baai.ac.cn,Multi-Agent Evolve: LLM Self-Improve through Co-evolution - 智源社区,hub.baai.ac.cn,unknown,medium,True,self_evolving_agent,2026-05,https://hub.baai.ac.cn/paper/aba557c7-f7d2-47cd-948f-c59d42850904
556,hub.baai.ac.cn,全球首个AI智能体「自进化」开源框架来了！一次部署，终生可用 - 智源社区,hub.baai.ac.cn,unknown,medium,True,self_evolving_agent,2026-05,https://hub.baai.ac.cn/view/46081
557,hub.baai.ac.cn,周靖人署名，通义实验室开源智能体自进化系统：让模型学会“自我反思”，14B也能越级打怪 - 智源社区,hub.baai.ac.cn,unknown,medium,True,self_evolving_agent,2026-05,https://hub.baai.ac.cn/view/50505
558,humanloop.com,5 LLM Evaluation Tools You Should Know in 2025 - Humanloop,humanloop.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://humanloop.com/blog/best-llm-evaluation-tools
559,humanloop.com,A look back at 2024: How Humanloop has evolved,humanloop.com,unknown,medium,True,evaluation_benchmark,2026-05,https://humanloop.com/blog/how-humanloop-has-evolved
560,humanloop.com,Building Reliable Agents with Ironclad - Humanloop,humanloop.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://humanloop.com/blog/building-agents-with-ironclad
561,humanloop.com,Evaluating LLM Applications - Humanloop,humanloop.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://humanloop.com/blog/evaluating-llm-apps
562,humanloop.com,Introducing Templates in Humanloop,humanloop.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://humanloop.com/blog/template-library-launch
563,humanloop.com,OpenAI Agents SDK,humanloop.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://humanloop.com/blog/openai-agents-sdk
564,humanloop.com,Prompt Caching,humanloop.com,unknown,medium,True,evaluation_benchmark,2026-05,https://humanloop.com/blog/prompt-caching
565,humanloop.com,Retrieval Augmented Generation (RAG): Explained,humanloop.com,unknown,medium,True,evaluation_benchmark,2026-05,https://humanloop.com/blog/rag-explained
566,humanloop.com,What is Prompt Management?,humanloop.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://humanloop.com/blog/prompt-management
567,humanloop.com,Why Your AI Product Needs Evals with Hamel Husain,humanloop.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://humanloop.com/blog/why-your-product-needs-evals
568,ibm.com,什么是AI agent (AI 智能体)？ - IBM,ibm.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://www.ibm.com/cn-zh/think/topics/ai-agents
569,jishuzhan.net,Hermes Agent 源码深度解析：自我进化的 AI Agent 框架架构设计 - 技术栈,jishuzhan.net,unknown,medium,True,self_evolving_agent,2026-05,https://jishuzhan.net/article/2043579718826524673
570,jishuzhan.net,LangGraph 12. Learning & Adaptation，用 LangGraph 写一个会「改进自己」的智能体（含代码示例） - 技术栈,jishuzhan.net,unknown,medium,True,tutorial_or_implementation,2026-05,https://jishuzhan.net/article/2034431976166457346
571,jishuzhan.net,让智能体学会自我改进：从 0 理解 ReflectionAgent 的迭代优化 - 技术栈,jishuzhan.net,unknown,medium,True,self_evolving_agent,2026-05,https://jishuzhan.net/article/2043600358518358017
572,kkit.dev,Agents That Build Themselves: The Rise of Self-Improving AI — Kyle Kitlinski,kkit.dev,unknown,medium,True,self_evolving_agent,2026-05,https://kkit.dev/blog/agents-that-build-themselves-self-improving-ai
573,llm-multiagent-ft.github.io,Multiagent Finetuning: Self Improvement with Diverse Reasoning Chains,llm-multiagent-ft.github.io,unknown,medium,True,agent_discussion_resource,2026-05,https://llm-multiagent-ft.github.io/
574,luml.ai,Make your coding agents self-evolving,luml.ai,unknown,medium,True,self_evolving_agent,2026-05,https://luml.ai/blog/2026/dreamer-self-evolving-agents
575,luochuanad.github.io,Self-Improving的设计思想 - Louis | strictfrog.com,luochuanad.github.io,unknown,medium,True,self_evolving_agent,2026-05,http://luochuanad.github.io/2026/03/13/SelfImproving%E7%9A%84%E8%AE%BE%E8%AE%A1%E6%80%9D%E6%83%B3/
576,marktechpost.com,A Coding Guide for Building a Self-Improving AI Agent Using Google's Gemini API with Intelligent Adaptation Features - MarkTechPost,marktechpost.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.marktechpost.com/2025/05/29/a-coding-guide-for-building-a-self-improving-ai-agent-using-googles-gemini-api-with-intelligent-adaptation-features/
577,masterdai.blog,如何使用智能体工作流（Agentic Workflow）优化您的工作效率？,masterdai.blog,unknown,medium,True,agent_discussion_resource,2026-05,https://masterdai.blog/zh/exploring-agentic-workflows-a-deep-dive-into-ai-enhanced-productivity-zh/
578,memagent-sialab.github.io,MemAgent: Reshaping Long-Context LLM with Multi-Conv RL based Memory Agent,memagent-sialab.github.io,unknown,medium,True,agent_framework,2026-05,https://memagent-sialab.github.io/
579,microsoft.com,Agent Lightning：零侵入强化学习，为任意AI智能体插上优化的翅膀,microsoft.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://www.microsoft.com/en-us/research/articles/agent-lightning/
580,mindstudio.ai,How to Build Self-Improving AI Agents with Scheduled Tasks | MindStudio,mindstudio.ai,unknown,medium,True,self_evolving_agent,2026-05,https://www.mindstudio.ai/blog/how-to-build-self-improving-ai-agents-scheduled-tasks
581,mittrchina.com,华人团队提出智能体自我进化框架，无需人类标注 - 麻省理工科技评论,mittrchina.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.mittrchina.com/news/detail/15535
582,modal.com,Autoscaling Autoresearch: Give your agents elastic GPUs on Modal,modal.com,unknown,medium,True,agent_framework,2026-05,https://modal.com/blog/autoscaling-autoresearch
583,modal.com,Building with Modal and the OpenAI Agents SDK,modal.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://modal.com/blog/building-with-modal-and-the-openai-agent-sdk
584,modal.com,How Ramp built a full context background coding agent on Modal,modal.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://modal.com/blog/how-ramp-built-a-full-context-background-coding-agent-on-modal
585,modal.com,How to deploy LiveKit Agents on Modal,modal.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://modal.com/blog/livekit-modal
586,modal.com,Introducing Claude Managed Agents with Modal Sandboxes,modal.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://modal.com/blog/introducing-claude-managed-agents-with-modal-sandboxes
587,modal.com,Modal Sandboxes are generally available,modal.com,unknown,medium,True,agent_framework,2026-05,https://modal.com/blog/sandbox-launch
588,modal.com,Open-source AI agents - Modal,modal.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://modal.com/blog/open-ai-agents
589,modal.com,"Product updates: Running batch jobs with 1M inputs, ephemeral apps, and a new TensorRT-LLM example",modal.com,unknown,medium,True,agent_framework,2026-05,https://modal.com/blog/modal-product-updates-apr-2025
590,modal.com,Top AI Code Sandbox Products in 2025,modal.com,unknown,medium,True,agent_framework,2026-05,https://modal.com/blog/top-code-agent-sandbox-products
591,modelscope.cn,AgentEvolver：让智能体系统学会「自我进化」 - ModelScope,modelscope.cn,unknown,medium,True,self_evolving_agent,2026-05,https://www.modelscope.cn/learn/2804
592,news.qq.com,GPT-5点赞！八大顶尖机构发布「自进化智能体」全面综述 - QQ News,news.qq.com,unknown,medium,True,self_evolving_agent,2026-05,https://news.qq.com/rain/a/20250821A04QJZ00
593,newsletter.swirlai.com,Building AI Agents from scratch - Part 2: Reflection and Working Memory,newsletter.swirlai.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://www.newsletter.swirlai.com/p/building-ai-agents-from-scratch-part-8ca
594,nicoloboschi.com,"Retain, recall, reflect: the three operations of agent memory | Getting stuff done",nicoloboschi.com,unknown,medium,True,agent_discussion_resource,2026-05,https://nicoloboschi.com/posts/20251214/
595,openclawindex.com,Self-Improving AI Agents: Reflection + Anti-Drift in 30 Min | OpenClaw Index,unknown,unknown,low,True,self_evolving_agent,2026-05,https://openclawindex.com/learn/how-i-taught-my-ai-assistant-to-learn-from-its-own-mistakes
596,openreview.net,N/A,openreview.net,academic,medium,True,agent_framework,2026-05,https://openreview.net/pdf?id=y97eqIuI5y
597,openreview.net,N/A,openreview.net,academic,medium,True,agent_discussion_resource,2026-05,https://openreview.net/pdf?id=fDOlevu70z
598,oracle.com,什么是AI Agent？ | Oracle 中国,oracle.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://www.oracle.com/cn/artificial-intelligence/ai-agents/
599,oxagen.ai,Build a Self-Improving AI Agent in Python: Walkthrough | Oxagen,oxagen.ai,unknown,medium,True,self_evolving_agent,2026-05,https://www.oxagen.ai/blog/build-self-improving-ai-agent-python
600,patents.google.com,一种可自我进化的Agent程序记忆系统、智能体 - Google Patents,patents.google.com,unknown,medium,True,self_evolving_agent,2026-05,https://patents.google.com/patent/CN118333086A/zh
601,platform.papr.ai,Building a Self-Improving AI Agent,platform.papr.ai,unknown,medium,True,self_evolving_agent,2026-05,https://platform.papr.ai/tutorials/agent-self-improvement
602,podcasts.apple.com,AgentEvolver：迈向高效自进化智能体系统 - AI Podcast,podcasts.apple.com,unknown,medium,True,self_evolving_agent,2026-05,https://podcasts.apple.com/us/podcast/agentevolver-%E8%BF%88%E5%90%91%E9%AB%98%E6%95%88%E8%87%AA%E8%BF%9B%E5%8C%96%E6%99%BA%E8%83%BD%E4%BD%93%E7%B3%BB%E7%BB%9F/id1798858172?i=1000739119539&l=ko
603,promptingguide.ai,大语言模型智能体简介 - Prompt Engineering Guide,promptingguide.ai,unknown,medium,True,agent_framework,2026-05,https://www.promptingguide.ai/zh/research/llm-agents
604,puppyagent.com,AI自我进化：LLM闭环系统与多智能体前沿技术综述 - PuppyAgent,puppyagent.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.puppyagent.com/zh/blog/ai-self-evolution
605,qnmlgb.tech,你是不是觉得，别人的OpenClaw进化快，而自己的OpenClaw进化慢？很可能是因为，你缺少了一个自我进化的skill：self-improving-agent。 1. 如何安装？通过跟OpenClaw聊天，让他帮忙自我进化skill，注意，要讲清楚名字。 clawhub慢的用户，可以让OpenClaw试试skillhub源。 2. 什么原理？装好后，让OpenClaw读SKILL.md，为我们简单介绍下这个skill： self-improving-agent会在workspace下建立一个.learnings文件夹，以及三个md文件： - LEARNINGS.md：记录我们对她进行的纠正 - ERRORS.md：记录执行过程中的失败与异常 - FEARTURE_REQUESTS.md：记录我们需要她扩展的新能力然后，在我们与OpenClaw沟通的过程中，她会地捕捉命令失败、我们对OpenClaw的纠正、或者是外部调用API失败、发现更好的方法等各种情况，并将经验学习到这些文件里。 3. self-improving-agent有什么特点？ - 纯prompt架构，无需任何外部的依赖 - 无需要任何的API Key 4. 如何让self-improving-agent持续进化？第一种，将它的晋升机制写入到Agents.md里： - 学到的行为模式，写入SOUL.md - 工作流改进，写入AGENTS.md - 工具技巧，写入TOOLS.md 第二种，设置一个hook，让它自动响应，执行自动的升级计划：openclaw hooks install self-improving-agent 装好hook之后，每次agent被唤醒时，会检查.learnings里的记录，并将重要的内容升级到人格系统（前文介绍过），或者记忆系统（前文介绍过）。 5. LEARNINGS.md到底记录了什么东西呢？ - 用户纠正的内容 - 知识盲区 - 最佳实践 - 简化与强化举个“用户纠正”的例子：静默安装skill，被沈老师提醒与纠正，今后要告之沈老师，确认后再安装。举个“最佳实践”的例子：飞书groupPolicy有安全漏洞，今后新增机器人，默认使用groupALLowFrom而不是open。这些，都是self-improving-agent自动记录的，我和OpenClaw沟通过程中，强调的点。 6. 还有什么最佳实践？可以设置一个定时任务，让OpenClaw每天告诉我们，每天进化了一些什么，以及有哪些内容写到了人格系统里。这样，我们就能知道，自己的龙虾，每天是怎么一点点进步的拉。 OK，简单总结，想要龙虾进化快： - 安装技能self-improving-agent - 设置hook让她自动进化 - 设置定时任务，知晓进化内容希望大家有收获！周末：AI时代，赚钱的5条路，欢迎来玩！ - 架构师之路 - 瓦斯阅读,qnmlgb.tech,unknown,medium,True,self_evolving_agent,2026-05,https://qnmlgb.tech/articles/69c5cd32003b07f9af47125c
606,redis.io,AI Agents vs Workflows: When to Use Each,redis.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://redis.io/blog/agents-vs-workflows/
607,runoob.com,Python 智能体环境配置 - 菜鸟教程,runoob.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.runoob.com/ai-agent/ai-agent-python-setup.html
608,sceneweaver.co.uk,Self-Improving Multi-Agent Memory Systems for LLMs,sceneweaver.co.uk,unknown,medium,True,self_evolving_agent,2026-05,https://www.sceneweaver.co.uk/multi-agent-workflow.html
609,shopclawmart.com,Optimizing LLM Costs When Running Multiple OpenClaw Agents,shopclawmart.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://www.shopclawmart.com/blog/optimize-llm-costs-multiple-agents-openclaw
610,silenceboy.com,深度解析自我改进智能体（Self-Improving Agents）与 Reflexion 架构 | morty的个人博客,silenceboy.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.silenceboy.com/2025/12/11/%E6%B7%B1%E5%BA%A6%E8%A7%A3%E6%9E%90%E8%87%AA%E6%88%91%E6%94%B9%E8%BF%9B%E6%99%BA%E8%83%BD%E4%BD%93%EF%BC%88Self-Improving-Agents%EF%BC%89%E4%B8%8E-Reflexion-%E6%9E%B6%E6%9E%84/index.html
611,sohu.com,从人工驱动到模型自驱：MiniMax M2.7 自进化机制解析及一步API接入实操_实验_能力_Agent,sohu.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.sohu.com/a/998341335_121869969
612,sohu.com,自进化人工智能体的全面综述：连接基础模型与终身自主智能系统的新范式_agents_al,sohu.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.sohu.com/a/971125184_358040
613,sparkco.ai,Deep Dive into Reflexion Self-Reflection Agents,sparkco.ai,unknown,medium,True,agent_framework,2026-05,https://sparkco.ai/blog/deep-dive-into-reflexion-self-reflection-agents
614,superlinear.academy,怎么让AI agent 自己进化？,superlinear.academy,unknown,medium,True,self_evolving_agent,2026-05,https://www.superlinear.academy/c/share-your-insights/ai-agent-c22326
615,swiftscholar.net,Multi-Agent Collaboration via Evolving Orchestration｜论文详情 · 文枢学术 - 高效学者的AI文献阅读工作流。,swiftscholar.net,unknown,medium,True,self_evolving_agent,2026-05,https://www.swiftscholar.net/zh/paper/69665c735fc463fff144a84f
616,sys-ele.com,复杂任务下的多智能体协同进化算法,sys-ele.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.sys-ele.com/CN/abstract/abstract7970.shtml
617,tangshuang.net,AI智能体工作流，突破LLM代际差异，GPT-3.5干出4.0的效果,tangshuang.net,unknown,medium,True,agent_discussion_resource,2026-05,https://www.tangshuang.net/8905.html
618,themoonlight.io,[论文评述] Long Term Memory: The Foundation of AI Self-Evolution,themoonlight.io,unknown,medium,True,self_evolving_agent,2026-05,https://www.themoonlight.io/zh/review/long-term-memory-the-foundation-of-ai-self-evolution
619,thenewstack.io,A Developer's Guide to the AutoGen AI Agent Framework,thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/a-developers-guide-to-the-autogen-ai-agent-framework/
620,thenewstack.io,A Guide To Building Scalable AI Agents - The New Stack,thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/a-guide-to-building-scalable-ai-agents/
621,thenewstack.io,Developer Guide to the CrewAI Agent Framework for Python - The New Stack,thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/developer-guide-to-the-crewai-agent-framework-for-python/
622,thenewstack.io,Google finally builds the AI and agent platform it's been describing for years - The New Stack,thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/google-gemini-agent-platform/
623,thenewstack.io,Java Developers Get Multiple Paths To Building AI Agents,thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/java-developers-get-multiple-paths-to-building-ai-agents/
624,thenewstack.io,Meet Embabel: A Framework for Building AI Agents With Java,thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/meet-embabel-a-framework-for-building-ai-agents-with-java/
625,thenewstack.io,"Meet Kagent, Open Source Framework for AI Agents in Kubernetes - The New Stack",thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/meet-kagent-open-source-framework-for-ai-agents-in-kubernetes/
626,thenewstack.io,Run AI Agents in the Browser With the Hashbrown Framework,thenewstack.io,unknown,medium,True,agent_framework,2026-05,https://thenewstack.io/run-ai-agents-in-the-browser-with-the-hashbrown-framework/
627,thenewstack.io,What Is Google’s Agent Development Kit? An Architectural Tour - The New Stack,thenewstack.io,unknown,medium,True,tutorial_or_implementation,2026-05,https://thenewstack.io/what-is-googles-agent-development-kit-an-architectural-tour/
628,thenewstack.io,Why Rancher's Founders Pivoted From Kubernetes to Agentic AI - The New Stack,thenewstack.io,unknown,medium,True,agent_framework,2026-05,https://thenewstack.io/why-ranchers-founders-pivoted-from-kubernetes-to-agentic-ai/
629,tianpan.co,How Agents Teach Themselves: The Closed-Loop Self-Improvement Architecture,tianpan.co,unknown,medium,True,agent_discussion_resource,2026-04,https://tianpan.co/blog/2026-04-10-agents-teach-themselves-closed-loop-self-improvement
630,tianpan.co,When Workflow Engines Beat LLM Agents: A Decision Framework for Deterministic Orchestration,tianpan.co,unknown,medium,True,agent_framework,2026-04,https://tianpan.co/blog/2026-04-20-workflow-engines-beat-llm-agents
631,tinyash.com,从零开始构建 Agentic AI 工作流：多步骤任务自动化的完整实战指南 - 小灰灰的笔记,tinyash.com,unknown,medium,True,agent_framework,2026-05,https://www.tinyash.com/blog/agentic-ai-workflow-tutorial/
632,ui.adsabs.harvard.edu,AgentEvolver: Towards Efficient Self-Evolving Agent System - ADS,ui.adsabs.harvard.edu,unknown,medium,True,self_evolving_agent,2026-05,https://ui.adsabs.harvard.edu/abs/2025arXiv251110395Z/abstract
633,view.inews.qq.com,阿里团队揭露下一代AI路线：AgentEvolver如何实现智能体的自我进化,view.inews.qq.com,unknown,medium,True,self_evolving_agent,2026-05,https://view.inews.qq.com/a/20251118A047UU00
634,vsdevelop.com,会成长的 AI Agent：当你的助手开始”记住”你是谁 – Ray.Lei Blog,vsdevelop.com,unknown,medium,True,self_evolving_agent,2026-05,https://vsdevelop.com/archives/371
635,wandb.ai,A primer on building successful AI agents - Weights & Biases,wandb.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://wandb.ai/site/resources/whitepapers/building-successful-ai-agents/
636,wandb.ai,Evaluating AI agent applications - Weights & Biases - Wandb,wandb.ai,unknown,medium,True,evaluation_benchmark,2026-05,https://wandb.ai/site/resources/whitepapers/evaluating-ai-agent-applications/
637,wandb.ai,"Evaluating autonomous AI agents for performance, oversight, and ...",wandb.ai,unknown,medium,True,evaluation_benchmark,2026-05,https://wandb.ai/site/articles/evaluating-autonomous-ai-agents/
638,wandb.ai,Mastering AI agent observability: From black-box to traceable systems - Weights & Biases,wandb.ai,unknown,medium,True,evaluation_benchmark,2026-05,https://wandb.ai/site/articles/ai-agent-observability/
639,wandb.ai,Understanding guardrails for AI agents - Weights & Biases,wandb.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://wandb.ai/site/articles/guardrails-for-ai-agents/
640,wandb.ai,W&B Weave Online Evaluations,wandb.ai,unknown,medium,True,agent_framework,2026-05,https://wandb.ai/site/online-evaluations
641,wandb.ai,W&B Weave for AI Agent evaluation - Wandb,wandb.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://wandb.ai/site/agents/
642,wandb.ai,Whitepaper: Deliver AI Agents with Confidence,wandb.ai,unknown,medium,True,evaluation_benchmark,2026-05,https://wandb.ai/site/resources/whitepapers/evaluating-ai-agent-applications/?e-filter-32fa548-course-category=wb-platform
643,wandb.ai,[PDF] Evaluating AI agent applications - Wandb,wandb.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://wandb.ai/site/wp-content/uploads/2025/02/Evaluations-whitepaper.pdf
644,warpmetrics.com,Building a Self-Improving AI Agent with Feedback Loops - Warpmetrics,warpmetrics.com,unknown,medium,True,self_evolving_agent,2026-05,https://warpmetrics.com/learn/self-improving-ai-agent
645,weave-docs.wandb.ai,OpenAI Agents SDK - Weights & Biases Documentation,weave-docs.wandb.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://weave-docs.wandb.ai/guides/integrations/openai_agents
646,wqw547243068.github.io,智能体记忆设计 Agent Memory,wqw547243068.github.io,unknown,medium,True,self_evolving_agent,2026-05,https://wqw547243068.github.io/agent_memory/
647,yeyulingfeng.com,从openclaw��想到的智能体的self-improving,yeyulingfeng.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.yeyulingfeng.com/a/469301.html
648,zhizaozhe.com,从静态模型到数字生命体：自进化AI Agent综述 - 人工智能,zhizaozhe.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.zhizaozhe.com/post/5386
649,zhuanzhi.ai,大模型如何迭代？北大等《大型语言模型自我进化》综述 - 专知VIP,zhuanzhi.ai,unknown,medium,True,self_evolving_agent,2026-05,https://www.zhuanzhi.ai/vip/7d2dfc0c0ca19d68a1a1107f39a326d5
650,zhuanzhiai.com,自进化人工智能体的全面综述：连接基础模型与终身自主智能系统的新范式 - 专知VIP,zhuanzhiai.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.zhuanzhiai.com/vip/f9f4c9cc7c3fe277ac2759232ce5cc92
integer_or_source_id,source_platform_or_domain,article_or_item_title,example.com,unknown,medium,True,agent_evolution_category,unknown,https://example.com/article
INTEGER — sequential entry ID,STRING — YouTube / Product Hunt / Dev.to / Medium / Anthropic Blog / etc.,STRING — article/blog/product title,unknown,unknown,low,True,STRING — agent_self_evolution / agent_framework / benchmark / harness_engineering / etc.,2026-05,STRING — canonical URL
